id,name,mw_exact,sf,+H,+Na,+K
SLM:000400605,PIP2(66:6),1430.763200,C75H132O19P3,1430.86484446,1452.8467887,1468.82072591
SLM:000400606,PIP2(66:8),1426.731400,C75H128O19P3,1426.83354433,1448.81548858,1464.78942579
SLM:000400607,PIP2(66:9),1424.715600,C75H126O19P3,1424.81789426,1446.79983851,1462.77377572
SLM:000400608,PIP2(68:10),1450.752800,C77H128O19P3,1450.83354433,1472.81548858,1488.78942579
SLM:000400609,PIP2(68:11),1448.737000,C77H126O19P3,1448.81789426,1470.79983851,1486.77377572
SLM:000400610,PIP2(68:12),1446.721100,C77H124O19P3,1446.8022442,1468.78418845,1484.75812566
SLM:000400611,PIP2(68:4),1462.848100,C77H140O19P3,1462.92744471,1484.90938896,1500.88332617
SLM:000400612,PIP2(68:5),1460.832200,C77H138O19P3,1460.91179465,1482.8937389,1498.86767611
SLM:000400613,PIP2(68:8),1454.784600,C77H132O19P3,1454.86484446,1476.8467887,1492.82072591
SLM:000400614,PIP2(68:9),1452.768700,C77H130O19P3,1452.84919439,1474.83113864,1490.80507585
SLM:000400615,PIP2(7:0),615.290300,C16H26O19P3,616.03539106,638.01733531,653.99127252
SLM:000400616,PIP2(70:10),1478.806000,C79H132O19P3,1478.86484446,1500.8467887,1516.82072591
SLM:000400617,PIP2(70:11),1476.790100,C79H130O19P3,1476.84919439,1498.83113864,1514.80507585
SLM:000400618,PIP2(70:12),1474.774200,C79H128O19P3,1474.83354433,1496.81548858,1512.78942579
SLM:000400619,PIP2(70:8),1482.837800,C79H136O19P3,1482.89614458,1504.87808883,1520.85202604
SLM:000400620,PIP2(70:9),1480.821900,C79H134O19P3,1480.88049452,1502.86243877,1518.83637598
SLM:000400621,PIP2(72:10),1506.859200,C81H136O19P3,1506.89614458,1528.87808883,1544.85202604
SLM:000400622,PIP2(72:11),1504.843300,C81H134O19P3,1504.88049452,1526.86243877,1542.83637598
SLM:000400623,PIP2(72:12),1502.827400,C81H132O19P3,1502.86484446,1524.8467887,1540.82072591
SLM:000400624,PIP2(72:8),1510.890900,C81H140O19P3,1510.92744471,1532.90938896,1548.88332617
SLM:000400625,PIP2(72:9),1508.875000,C81H138O19P3,1508.91179465,1530.8937389,1546.86767611
SLM:000400626,PIP2(74:10),1534.912300,C83H140O19P3,1534.92744471,1556.90938896,1572.88332617
SLM:000400627,PIP2(74:11),1532.896400,C83H138O19P3,1532.91179465,1554.8937389,1570.86767611
SLM:000400628,PIP2(74:8),1538.944100,C83H144O19P3,1538.95874484,1560.94068909,1576.9146263
SLM:000400629,PIP2(74:9),1536.928200,C83H142O19P3,1536.94309478,1558.92503902,1574.89897623
SLM:000400630,PIP2(76:10),1562.965500,C85H144O19P3,1562.95874484,1584.94068909,1600.9146263
SLM:000400631,PIP2(76:8),1566.997200,C85H148O19P3,1566.99004497,1588.97198922,1604.94592643
SLM:000400632,PIP2(76:9),1564.981400,C85H146O19P3,1564.9743949,1586.95633915,1602.93027636
SLM:000400633,PIP2(8:0),629.316800,C17H28O19P3,630.05104113,652.03298538,668.00692259
SLM:000400634,PIP2(9:0),643.343400,C18H30O19P3,644.06669119,666.04863544,682.02257265
SLM:000400635,PIP(10:0),579.404900,C19H33O16P2,580.13166043,602.11360468,618.08754189
SLM:000400636,PIP(11:0),593.431500,C20H35O16P2,594.14731049,616.12925474,632.10319195
SLM:000400637,PIP(12:0),607.458000,C21H37O16P2,608.16296056,630.1449048,646.11884201
SLM:000400638,PIP(13:0),621.484600,C22H39O16P2,622.17861062,644.16055487,660.13449208
SLM:000400639,PIP(14:0),635.511200,C23H41O16P2,636.19426068,658.17620493,674.15014214
SLM:000400640,PIP(15:0),649.537800,C24H43O16P2,650.20991075,672.191855,688.16579221
SLM:000400641,PIP(16:0),663.564400,C25H45O16P2,664.22556081,686.20750506,702.18144227
SLM:000400642,PIP(16:1),661.548500,C25H43O16P2,662.20991075,684.191855,700.16579221
SLM:000400643,PIP(17:0),677.590900,C26H47O16P2,678.24121088,700.22315512,716.19709233
SLM:000400644,PIP(17:1),675.575100,C26H45O16P2,676.22556081,698.20750506,714.18144227
SLM:000400645,PIP(18:0),691.617500,C27H49O16P2,692.25686094,714.23880519,730.2127424
SLM:000400646,PIP(18:1),689.601600,C27H47O16P2,690.24121088,712.22315512,728.19709233
SLM:000400647,PIP(18:2),687.585800,C27H45O16P2,688.22556081,710.20750506,726.18144227
SLM:000400648,PIP(19:0),705.644100,C28H51O16P2,706.272511,728.25445525,744.22839246
SLM:000400649,PIP(19:1),703.628200,C28H49O16P2,704.25686094,726.23880519,742.2127424
SLM:000400650,PIP(19:2),701.612300,C28H47O16P2,702.24121088,724.22315512,740.19709233
SLM:000400651,PIP(20:0),719.670700,C29H53O16P2,720.28816107,742.27010532,758.24404253
SLM:000400652,PIP(20:1),717.654800,C29H51O16P2,718.272511,740.25445525,756.22839246
SLM:000400653,PIP(20:2),715.638900,C29H49O16P2,716.25686094,738.23880519,754.2127424
SLM:000400654,PIP(20:3),713.623000,C29H47O16P2,714.24121088,736.22315512,752.19709233
SLM:000400655,PIP(20:4),711.607200,C29H45O16P2,712.22556081,734.20750506,750.18144227
SLM:000400656,PIP(21:0),733.697300,C30H55O16P2,734.30381113,756.28575538,772.25969259
SLM:000400657,PIP(21:1),731.681400,C30H53O16P2,732.28816107,754.27010532,770.24404253
SLM:000400658,PIP(21:2),729.665500,C30H51O16P2,730.272511,752.25445525,768.22839246
SLM:000400659,PIP(21:3),727.649600,C30H49O16P2,728.25686094,750.23880519,766.2127424
SLM:000400660,PIP(21:4),725.633700,C30H47O16P2,726.24121088,748.22315512,764.19709233
SLM:000400661,PIP(22:0),747.723800,C31H57O16P2,748.3194612,770.30140544,786.27534265
SLM:000400662,PIP(22:1),745.708000,C31H55O16P2,746.30381113,768.28575538,784.25969259
SLM:000400663,PIP(22:2),743.692100,C31H53O16P2,744.28816107,766.27010532,782.24404253
SLM:000400664,PIP(22:3),741.676200,C31H51O16P2,742.272511,764.25445525,780.22839246
SLM:000400665,PIP(22:4),739.660300,C31H49O16P2,740.25686094,762.23880519,778.2127424
SLM:000400666,PIP(22:5),737.644400,C31H47O16P2,738.24121088,760.22315512,776.19709233
SLM:000400667,PIP(23:0),761.750400,C32H59O16P2,762.33511126,784.31705551,800.29099272
SLM:000400668,PIP(23:1),759.734500,C32H57O16P2,760.3194612,782.30140544,798.27534265
SLM:000400669,PIP(23:2),757.718700,C32H55O16P2,758.30381113,780.28575538,796.25969259
SLM:000400670,PIP(23:3),755.702800,C32H53O16P2,756.28816107,778.27010532,794.24404253
SLM:000400671,PIP(23:4),753.686900,C32H51O16P2,754.272511,776.25445525,792.22839246
SLM:000400672,PIP(23:5),751.671000,C32H49O16P2,752.25686094,774.23880519,790.2127424
SLM:000400673,PIP(24:0),775.777000,C33H61O16P2,776.35076132,798.33270557,814.30664278
SLM:000400674,PIP(24:1),773.761100,C33H59O16P2,774.33511126,796.31705551,812.29099272
SLM:000400675,PIP(24:2),771.745200,C33H57O16P2,772.3194612,794.30140544,810.27534265
SLM:000400676,PIP(24:3),769.729400,C33H55O16P2,770.30381113,792.28575538,808.25969259
SLM:000400677,PIP(24:4),767.713500,C33H53O16P2,768.28816107,790.27010532,806.24404253
SLM:000400678,PIP(24:5),765.697600,C33H51O16P2,766.272511,788.25445525,804.22839246
SLM:000400679,PIP(24:6),763.681700,C33H49O16P2,764.25686094,786.23880519,802.2127424
SLM:000400680,PIP(25:0),789.803600,C34H63O16P2,790.36641139,812.34835564,828.32229285
SLM:000400681,PIP(25:1),787.787700,C34H61O16P2,788.35076132,810.33270557,826.30664278
SLM:000400682,PIP(25:2),785.771800,C34H59O16P2,786.33511126,808.31705551,824.29099272
SLM:000400683,PIP(25:3),783.755900,C34H57O16P2,784.3194612,806.30140544,822.27534265
SLM:000400684,PIP(25:4),781.740100,C34H55O16P2,782.30381113,804.28575538,820.25969259
SLM:000400685,PIP(25:5),779.724200,C34H53O16P2,780.28816107,802.27010532,818.24404253
SLM:000400686,PIP(25:6),777.708300,C34H51O16P2,778.272511,800.25445525,816.22839246
SLM:000400687,PIP(26:0),803.830200,C35H65O16P2,804.38206145,826.3640057,842.33794291
SLM:000400688,PIP(26:1),801.814300,C35H63O16P2,802.36641139,824.34835564,840.32229285
SLM:000400689,PIP(26:2),799.798400,C35H61O16P2,800.35076132,822.33270557,838.30664278
SLM:000400690,PIP(26:3),797.782500,C35H59O16P2,798.33511126,820.31705551,836.29099272
SLM:000400691,PIP(26:4),795.766600,C35H57O16P2,796.3194612,818.30140544,834.27534265
SLM:000400692,PIP(26:5),793.750800,C35H55O16P2,794.30381113,816.28575538,832.25969259
SLM:000400693,PIP(26:6),791.734900,C35H53O16P2,792.28816107,814.27010532,830.24404253
SLM:000400694,PIP(27:0),817.856700,C36H67O16P2,818.39771152,840.37965576,856.35359297
SLM:000400695,PIP(27:1),815.840900,C36H65O16P2,816.38206145,838.3640057,854.33794291
SLM:000400696,PIP(27:4),809.793200,C36H59O16P2,810.33511126,832.31705551,848.29099272
SLM:000400697,PIP(27:5),807.777300,C36H57O16P2,808.3194612,830.30140544,846.27534265
SLM:000400698,PIP(27:6),805.761500,C36H55O16P2,806.30381113,828.28575538,844.25969259
SLM:000400699,PIP(28:0),831.883300,C37H69O16P2,832.41336158,854.39530583,870.36924304
SLM:000400700,PIP(28:1),829.867400,C37H67O16P2,830.39771152,852.37965576,868.35359297
SLM:000400701,PIP(28:2),827.851600,C37H65O16P2,828.38206145,850.3640057,866.33794291
SLM:000400702,PIP(28:3),825.835700,C37H63O16P2,826.36641139,848.34835564,864.32229285
SLM:000400703,PIP(28:4),823.819800,C37H61O16P2,824.35076132,846.33270557,862.30664278
SLM:000400704,PIP(28:5),821.803900,C37H59O16P2,822.33511126,844.31705551,860.29099272
SLM:000400705,PIP(28:6),819.788000,C37H57O16P2,820.3194612,842.30140544,858.27534265
SLM:000400706,PIP(29:0),845.909900,C38H71O16P2,846.42901164,868.41095589,884.3848931
SLM:000400707,PIP(29:1),843.894000,C38H69O16P2,844.41336158,866.39530583,882.36924304
SLM:000400708,PIP(29:2),841.878100,C38H67O16P2,842.39771152,864.37965576,880.35359297
SLM:000400709,PIP(29:4),837.846400,C38H63O16P2,838.36641139,860.34835564,876.32229285
SLM:000400710,PIP(29:5),835.830500,C38H61O16P2,836.35076132,858.33270557,874.30664278
SLM:000400711,PIP(29:6),833.814600,C38H59O16P2,834.33511126,856.31705551,872.29099272
SLM:000400712,PIP(30:0),859.936500,C39H73O16P2,860.44466171,882.42660596,898.40054317
SLM:000400713,PIP(30:1),857.920600,C39H71O16P2,858.42901164,880.41095589,896.3848931
SLM:000400714,PIP(30:2),855.904700,C39H69O16P2,856.41336158,878.39530583,894.36924304
SLM:000400715,PIP(30:3),853.888800,C39H67O16P2,854.39771152,876.37965576,892.35359297
SLM:000400716,PIP(30:4),851.873000,C39H65O16P2,852.38206145,874.3640057,890.33794291
SLM:000400717,PIP(30:5),849.857100,C39H63O16P2,850.36641139,872.34835564,888.32229285
SLM:000400718,PIP(30:6),847.841200,C39H61O16P2,848.35076132,870.33270557,886.30664278
SLM:000400719,PIP(31:0),873.963100,C40H75O16P2,874.46031177,896.44225602,912.41619323
SLM:000400720,PIP(31:1),871.947200,C40H73O16P2,872.44466171,894.42660596,910.40054317
SLM:000400721,PIP(31:2),869.931300,C40H71O16P2,870.42901164,892.41095589,908.3848931
SLM:000400722,PIP(31:3),867.915400,C40H69O16P2,868.41336158,890.39530583,906.36924304
SLM:000400723,PIP(31:4),865.899500,C40H67O16P2,866.39771152,888.37965576,904.35359297
SLM:000400724,PIP(31:5),863.883700,C40H65O16P2,864.38206145,886.3640057,902.33794291
SLM:000400725,PIP(31:6),861.867800,C40H63O16P2,862.36641139,884.34835564,900.32229285
SLM:000400726,PIP(32:0),887.989600,C41H77O16P2,888.47596184,910.45790608,926.43184329
SLM:000400727,PIP(32:1),885.973800,C41H75O16P2,886.46031177,908.44225602,924.41619323
SLM:000400728,PIP(32:2),883.957900,C41H73O16P2,884.44466171,906.42660596,922.40054317
SLM:000400729,PIP(32:3),881.942000,C41H71O16P2,882.42901164,904.41095589,920.3848931
SLM:000400730,PIP(32:4),879.926100,C41H69O16P2,880.41336158,902.39530583,918.36924304
SLM:000400731,PIP(32:5),877.910200,C41H67O16P2,878.39771152,900.37965576,916.35359297
SLM:000400732,PIP(32:6),875.894400,C41H65O16P2,876.38206145,898.3640057,914.33794291
SLM:000400733,PIP(33:0),902.016200,C42H79O16P2,902.4916119,924.47355615,940.44749336
SLM:000400734,PIP(33:1),900.000300,C42H77O16P2,900.47596184,922.45790608,938.43184329
SLM:000400735,PIP(33:2),897.984500,C42H75O16P2,898.46031177,920.44225602,936.41619323
SLM:000400736,PIP(33:3),895.968600,C42H73O16P2,896.44466171,918.42660596,934.40054317
SLM:000400737,PIP(33:4),893.952700,C42H71O16P2,894.42901164,916.41095589,932.3848931
SLM:000400738,PIP(33:5),891.936800,C42H69O16P2,892.41336158,914.39530583,930.36924304
SLM:000400739,PIP(33:6),889.920900,C42H67O16P2,890.39771152,912.37965576,928.35359297
SLM:000400740,PIP(34:0),916.042800,C43H81O16P2,916.50726196,938.48920621,954.46314342
SLM:000400741,PIP(34:1),914.026900,C43H79O16P2,914.4916119,936.47355615,952.44749336
SLM:000400742,PIP(34:2),912.011000,C43H77O16P2,912.47596184,934.45790608,950.43184329
SLM:000400743,PIP(34:3),909.995200,C43H75O16P2,910.46031177,932.44225602,948.41619323
SLM:000400744,PIP(34:4),907.979300,C43H73O16P2,908.44466171,930.42660596,946.40054317
SLM:000400745,PIP(34:5),905.963400,C43H71O16P2,906.42901164,928.41095589,944.3848931
SLM:000400746,PIP(34:6),903.947500,C43H69O16P2,904.41336158,926.39530583,942.36924304
SLM:000400747,PIP(35:0),930.069400,C44H83O16P2,930.52291203,952.50485628,968.47879349
SLM:000400748,PIP(35:1),928.053500,C44H81O16P2,928.50726196,950.48920621,966.46314342
SLM:000400749,PIP(35:2),926.037600,C44H79O16P2,926.4916119,948.47355615,964.44749336
SLM:000400750,PIP(35:3),924.021700,C44H77O16P2,924.47596184,946.45790608,962.43184329
SLM:000400751,PIP(35:4),922.005900,C44H75O16P2,922.46031177,944.44225602,960.41619323
SLM:000400752,PIP(35:5),919.990000,C44H73O16P2,920.44466171,942.42660596,958.40054317
SLM:000400753,PIP(35:6),917.974100,C44H71O16P2,918.42901164,940.41095589,956.3848931
SLM:000400754,PIP(36:0),944.096000,C45H85O16P2,944.53856209,966.52050634,982.49444355
SLM:000400755,PIP(36:1),942.080100,C45H83O16P2,942.52291203,964.50485628,980.47879349
SLM:000400756,PIP(36:2),940.064200,C45H81O16P2,940.50726196,962.48920621,978.46314342
SLM:000400757,PIP(36:3),938.048300,C45H79O16P2,938.4916119,960.47355615,976.44749336
SLM:000400758,PIP(36:4),936.032400,C45H77O16P2,936.47596184,958.45790608,974.43184329
SLM:000400759,PIP(36:5),934.016600,C45H75O16P2,934.46031177,956.44225602,972.41619323
SLM:000400760,PIP(36:6),932.000700,C45H73O16P2,932.44466171,954.42660596,970.40054317
SLM:000400761,PIP(36:7),929.984800,C45H71O16P2,930.42901164,952.41095589,968.3848931
SLM:000400762,PIP(36:8),927.968900,C45H69O16P2,928.41336158,950.39530583,966.36924304
SLM:000400763,PIP(37:0),958.122500,C46H87O16P2,958.55421216,980.5361564,996.51009361
SLM:000400764,PIP(37:1),956.106700,C46H85O16P2,956.53856209,978.52050634,994.49444355
SLM:000400765,PIP(37:2),954.090800,C46H83O16P2,954.52291203,976.50485628,992.47879349
SLM:000400766,PIP(37:3),952.074900,C46H81O16P2,952.50726196,974.48920621,990.46314342
SLM:000400767,PIP(37:4),950.059000,C46H79O16P2,950.4916119,972.47355615,988.44749336
SLM:000400768,PIP(37:5),948.043100,C46H77O16P2,948.47596184,970.45790608,986.43184329
SLM:000400769,PIP(37:6),946.027300,C46H75O16P2,946.46031177,968.44225602,984.41619323
SLM:000400770,PIP(38:0),972.149100,C47H89O16P2,972.56986222,994.55180647,1010.52574368
SLM:000400771,PIP(38:1),970.133200,C47H87O16P2,970.55421216,992.5361564,1008.51009361
SLM:000400772,PIP(38:2),968.117400,C47H85O16P2,968.53856209,990.52050634,1006.49444355
SLM:000400773,PIP(38:3),966.101500,C47H83O16P2,966.52291203,988.50485628,1004.47879349
SLM:000400774,PIP(38:4),964.085600,C47H81O16P2,964.50726196,986.48920621,1002.46314342
SLM:000400775,PIP(38:5),962.069700,C47H79O16P2,962.4916119,984.47355615,1000.44749336
SLM:000400776,PIP(38:6),960.053800,C47H77O16P2,960.47596184,982.45790608,998.43184329
SLM:000400777,PIP(38:7),958.038000,C47H75O16P2,958.46031177,980.44225602,996.41619323
SLM:000400778,PIP(38:8),956.022100,C47H73O16P2,956.44466171,978.42660596,994.40054317
SLM:000400779,PIP(38:9),954.006200,C47H71O16P2,954.42901164,976.41095589,992.3848931
SLM:000400780,PIP(39:0),986.175700,C48H91O16P2,986.58551228,1008.56745653,1024.54139374
SLM:000400781,PIP(39:1),984.159800,C48H89O16P2,984.56986222,1006.55180647,1022.52574368
SLM:000400782,PIP(39:2),982.143900,C48H87O16P2,982.55421216,1004.5361564,1020.51009361
SLM:000400783,PIP(39:3),980.128100,C48H85O16P2,980.53856209,1002.52050634,1018.49444355
SLM:000400784,PIP(39:4),978.112200,C48H83O16P2,978.52291203,1000.50485628,1016.47879349
SLM:000400785,PIP(39:5),976.096300,C48H81O16P2,976.50726196,998.48920621,1014.46314342
SLM:000400786,PIP(39:6),974.080400,C48H79O16P2,974.4916119,996.47355615,1012.44749336
SLM:000400787,PIP(4:0),495.245400,C13H21O16P2,496.03776004,518.01970429,533.9936415
SLM:000400788,PIP(40:0),1000.202300,C49H93O16P2,1000.60116235,1022.5831066,1038.55704381
SLM:000400789,PIP(40:1),998.186400,C49H91O16P2,998.58551228,1020.56745653,1036.54139374
SLM:000400790,PIP(40:10),980.043500,C49H73O16P2,980.44466171,1002.42660596,1018.40054317
SLM:000400791,PIP(40:2),996.170500,C49H89O16P2,996.56986222,1018.55180647,1034.52574368
SLM:000400792,PIP(40:3),994.154600,C49H87O16P2,994.55421216,1016.5361564,1032.51009361
SLM:000400793,PIP(40:4),992.138800,C49H85O16P2,992.53856209,1014.52050634,1030.49444355
SLM:000400794,PIP(40:5),990.122900,C49H83O16P2,990.52291203,1012.50485628,1028.47879349
SLM:000400795,PIP(40:6),988.107000,C49H81O16P2,988.50726196,1010.48920621,1026.46314342
SLM:000400796,PIP(40:7),986.091100,C49H79O16P2,986.4916119,1008.47355615,1024.44749336
SLM:000400797,PIP(40:8),984.075200,C49H77O16P2,984.47596184,1006.45790608,1022.43184329
SLM:000400798,PIP(40:9),982.059400,C49H75O16P2,982.46031177,1004.44225602,1020.41619323
SLM:000400799,PIP(41:0),1014.228900,C50H95O16P2,1014.61681241,1036.59875666,1052.57269387
SLM:000400800,PIP(41:1),1012.213000,C50H93O16P2,1012.60116235,1034.5831066,1050.55704381
SLM:000400801,PIP(41:2),1010.197100,C50H91O16P2,1010.58551228,1032.56745653,1048.54139374
SLM:000400802,PIP(41:3),1008.181200,C50H89O16P2,1008.56986222,1030.55180647,1046.52574368
SLM:000400803,PIP(41:4),1006.165300,C50H87O16P2,1006.55421216,1028.5361564,1044.51009361
SLM:000400804,PIP(41:5),1004.149500,C50H85O16P2,1004.53856209,1026.52050634,1042.49444355
SLM:000400805,PIP(41:6),1002.133600,C50H83O16P2,1002.52291203,1024.50485628,1040.47879349
SLM:000400806,PIP(42:0),1028.255400,C51H97O16P2,1028.63246248,1050.61440672,1066.58834393
SLM:000400807,PIP(42:1),1026.239600,C51H95O16P2,1026.61681241,1048.59875666,1064.57269387
SLM:000400808,PIP(42:10),1008.096600,C51H77O16P2,1008.47596184,1030.45790608,1046.43184329
SLM:000400809,PIP(42:11),1006.080800,C51H75O16P2,1006.46031177,1028.44225602,1044.41619323
SLM:000400810,PIP(42:2),1024.223700,C51H93O16P2,1024.60116235,1046.5831066,1062.55704381
SLM:000400811,PIP(42:3),1022.207800,C51H91O16P2,1022.58551228,1044.56745653,1060.54139374
SLM:000400812,PIP(42:4),1020.191900,C51H89O16P2,1020.56986222,1042.55180647,1058.52574368
SLM:000400813,PIP(42:5),1018.176000,C51H87O16P2,1018.55421216,1040.5361564,1056.51009361
SLM:000400814,PIP(42:6),1016.160200,C51H85O16P2,1016.53856209,1038.52050634,1054.49444355
SLM:000400815,PIP(42:7),1014.144300,C51H83O16P2,1014.52291203,1036.50485628,1052.47879349
SLM:000400816,PIP(42:8),1012.128400,C51H81O16P2,1012.50726196,1034.48920621,1050.46314342
SLM:000400817,PIP(42:9),1010.112500,C51H79O16P2,1010.4916119,1032.47355615,1048.44749336
SLM:000400818,PIP(43:0),1042.282000,C52H99O16P2,1042.64811254,1064.63005679,1080.603994
SLM:000400819,PIP(43:1),1040.266100,C52H97O16P2,1040.63246248,1062.61440672,1078.58834393
SLM:000400820,PIP(43:2),1038.250300,C52H95O16P2,1038.61681241,1060.59875666,1076.57269387
SLM:000400821,PIP(43:3),1036.234400,C52H93O16P2,1036.60116235,1058.5831066,1074.55704381
SLM:000400822,PIP(43:4),1034.218500,C52H91O16P2,1034.58551228,1056.56745653,1072.54139374
SLM:000400823,PIP(43:5),1032.202600,C52H89O16P2,1032.56986222,1054.55180647,1070.52574368
SLM:000400824,PIP(43:6),1030.186700,C52H87O16P2,1030.55421216,1052.5361564,1068.51009361
SLM:000400825,PIP(44:0),1056.308600,C53H101O16P2,1056.6637626,1078.64570685,1094.61964406
SLM:000400826,PIP(44:1),1054.292700,C53H99O16P2,1054.64811254,1076.63005679,1092.603994
SLM:000400827,PIP(44:10),1036.149800,C53H81O16P2,1036.50726196,1058.48920621,1074.46314342
SLM:000400828,PIP(44:11),1034.133900,C53H79O16P2,1034.4916119,1056.47355615,1072.44749336
SLM:000400829,PIP(44:12),1032.118000,C53H77O16P2,1032.47596184,1054.45790608,1070.43184329
SLM:000400830,PIP(44:2),1052.276800,C53H97O16P2,1052.63246248,1074.61440672,1090.58834393
SLM:000400831,PIP(44:3),1050.261000,C53H95O16P2,1050.61681241,1072.59875666,1088.57269387
SLM:000400832,PIP(44:4),1048.245100,C53H93O16P2,1048.60116235,1070.5831066,1086.55704381
SLM:000400833,PIP(44:5),1046.229200,C53H91O16P2,1046.58551228,1068.56745653,1084.54139374
SLM:000400834,PIP(44:6),1044.213300,C53H89O16P2,1044.56986222,1066.55180647,1082.52574368
SLM:000400835,PIP(44:7),1042.197400,C53H87O16P2,1042.55421216,1064.5361564,1080.51009361
SLM:000400836,PIP(44:8),1040.181600,C53H85O16P2,1040.53856209,1062.52050634,1078.49444355
SLM:000400837,PIP(44:9),1038.165700,C53H83O16P2,1038.52291203,1060.50485628,1076.47879349
SLM:000400838,PIP(45:0),1070.335200,C54H103O16P2,1070.67941267,1092.66135692,1108.63529413
SLM:000400839,PIP(45:1),1068.319300,C54H101O16P2,1068.6637626,1090.64570685,1106.61964406
SLM:000400840,PIP(45:4),1062.271700,C54H95O16P2,1062.61681241,1084.59875666,1100.57269387
SLM:000400841,PIP(45:5),1060.255800,C54H93O16P2,1060.60116235,1082.5831066,1098.55704381
SLM:000400842,PIP(45:6),1058.239900,C54H91O16P2,1058.58551228,1080.56745653,1096.54139374
SLM:000400843,PIP(46:0),1084.361800,C55H105O16P2,1084.69506273,1106.67700698,1122.65094419
SLM:000400844,PIP(46:1),1082.345900,C55H103O16P2,1082.67941267,1104.66135692,1120.63529413
SLM:000400845,PIP(46:10),1064.203000,C55H85O16P2,1064.53856209,1086.52050634,1102.49444355
SLM:000400846,PIP(46:11),1062.187100,C55H83O16P2,1062.52291203,1084.50485628,1100.47879349
SLM:000400847,PIP(46:12),1060.171200,C55H81O16P2,1060.50726196,1082.48920621,1098.46314342
SLM:000400848,PIP(46:2),1080.330000,C55H101O16P2,1080.6637626,1102.64570685,1118.61964406
SLM:000400849,PIP(46:3),1078.314100,C55H99O16P2,1078.64811254,1100.63005679,1116.603994
SLM:000400850,PIP(46:4),1076.298200,C55H97O16P2,1076.63246248,1098.61440672,1114.58834393
SLM:000400851,PIP(46:5),1074.282400,C55H95O16P2,1074.61681241,1096.59875666,1112.57269387
SLM:000400852,PIP(46:6),1072.266500,C55H93O16P2,1072.60116235,1094.5831066,1110.55704381
SLM:000400853,PIP(46:7),1070.250600,C55H91O16P2,1070.58551228,1092.56745653,1108.54139374
SLM:000400854,PIP(46:8),1068.234700,C55H89O16P2,1068.56986222,1090.55180647,1106.52574368
SLM:000400855,PIP(46:9),1066.218800,C55H87O16P2,1066.55421216,1088.5361564,1104.51009361
SLM:000400856,PIP(47:0),1098.388300,C56H107O16P2,1098.7107128,1120.69265704,1136.66659425
SLM:000400857,PIP(47:1),1096.372500,C56H105O16P2,1096.69506273,1118.67700698,1134.65094419
SLM:000400858,PIP(47:4),1090.324800,C56H99O16P2,1090.64811254,1112.63005679,1128.603994
SLM:000400859,PIP(47:5),1088.308900,C56H97O16P2,1088.63246248,1110.61440672,1126.58834393
SLM:000400860,PIP(47:6),1086.293100,C56H95O16P2,1086.61681241,1108.59875666,1124.57269387
SLM:000400861,PIP(48:0),1112.414900,C57H109O16P2,1112.72636286,1134.70830711,1150.68224432
SLM:000400862,PIP(48:1),1110.399000,C57H107O16P2,1110.7107128,1132.69265704,1148.66659425
SLM:000400863,PIP(48:10),1092.256100,C57H89O16P2,1092.56986222,1114.55180647,1130.52574368
SLM:000400864,PIP(48:11),1090.240200,C57H87O16P2,1090.55421216,1112.5361564,1128.51009361
SLM:000400865,PIP(48:12),1088.224400,C57H85O16P2,1088.53856209,1110.52050634,1126.49444355
SLM:000400866,PIP(48:2),1108.383200,C57H105O16P2,1108.69506273,1130.67700698,1146.65094419
SLM:000400867,PIP(48:3),1106.367300,C57H103O16P2,1106.67941267,1128.66135692,1144.63529413
SLM:000400868,PIP(48:4),1104.351400,C57H101O16P2,1104.6637626,1126.64570685,1142.61964406
SLM:000400869,PIP(48:5),1102.335500,C57H99O16P2,1102.64811254,1124.63005679,1140.603994
SLM:000400870,PIP(48:6),1100.319600,C57H97O16P2,1100.63246248,1122.61440672,1138.58834393
SLM:000400871,PIP(48:7),1098.303800,C57H95O16P2,1098.61681241,1120.59875666,1136.57269387
SLM:000400872,PIP(48:8),1096.287900,C57H93O16P2,1096.60116235,1118.5831066,1134.55704381
SLM:000400873,PIP(48:9),1094.272000,C57H91O16P2,1094.58551228,1116.56745653,1132.54139374
SLM:000400874,PIP(49:0),1126.441500,C58H111O16P2,1126.74201292,1148.72395717,1164.69789438
SLM:000400875,PIP(49:4),1118.378000,C58H103O16P2,1118.67941267,1140.66135692,1156.63529413
SLM:000400876,PIP(49:5),1116.362100,C58H101O16P2,1116.6637626,1138.64570685,1154.61964406
SLM:000400877,PIP(49:6),1114.346200,C58H99O16P2,1114.64811254,1136.63005679,1152.603994
SLM:000400878,PIP(5:0),509.272000,C14H23O16P2,510.05341011,532.03535436,548.00929157
SLM:000400879,PIP(50:0),1140.468100,C59H113O16P2,1140.75766299,1162.73960724,1178.71354445
SLM:000400880,PIP(50:1),1138.452200,C59H111O16P2,1138.74201292,1160.72395717,1176.69789438
SLM:000400881,PIP(50:10),1120.309300,C59H93O16P2,1120.60116235,1142.5831066,1158.55704381
SLM:000400882,PIP(50:11),1118.293400,C59H91O16P2,1118.58551228,1140.56745653,1156.54139374
SLM:000400883,PIP(50:12),1116.277500,C59H89O16P2,1116.56986222,1138.55180647,1154.52574368
SLM:000400884,PIP(50:2),1136.436300,C59H109O16P2,1136.72636286,1158.70830711,1174.68224432
